Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
507145,17287,PRODUCT 17287,25,2010-11-15 13:00:00,58.55,13376.0,United Kingdom
507145,50164,PRODUCT 50164,5,2010-11-15 13:00:00,65.79,13376.0,United Kingdom
507145,84471,PRODUCT 84471,14,2010-11-15 13:00:00,35.67,13376.0,France
507146,72847,PRODUCT 72847,3,2010-08-01 11:00:00,17.7,,United Kingdom
507146,25708,PRODUCT 25708,10,2010-08-01 11:00:00,11.17,,United Kingdom
507146,86825,PRODUCT 86825,9,2010-08-01 11:00:00,31.54,,France
507147,48554,PRODUCT 48554,2,2010-10-20 13:00:00,11.13,12171.0,United Kingdom
507147,36943,PRODUCT 36943,1,2010-10-20 13:00:00,8.0,12171.0,United Kingdom
507147,38131,PRODUCT 38131,2,2010-10-20 13:00:00,7.69,12171.0,United Kingdom
507147,93392,PRODUCT 93392,2,2010-10-20 13:00:00,4.65,12171.0,United Kingdom
507147,61690A,PRODUCT 61690A,2,2010-10-20 13:00:00,17.28,,United Kingdom
507147,22472,PRODUCT 22472,1,2010-10-20 13:00:00,11.03,12171.0,United Kingdom
507147,29077A,PRODUCT 29077A,1,2010-10-20 13:00:00,7.53,12171.0,United Kingdom
507148,POST,PRODUCT POST,3,2010-04-26 10:00:00,7.43,,United Kingdom
507148,71668,PRODUCT 71668,1,2010-04-26 10:00:00,41.17,13188.0,United Kingdom
507148,BANK CHARGES,PRODUCT BANK CHARGES,6,2010-04-26 10:00:00,2.31,13188.0,United Kingdom
507148,18627,PRODUCT 18627,8,2010-04-26 10:00:00,15.23,13188.0,United Kingdom
507148,PADS,PRODUCT PADS,5,2010-04-26 10:00:00,7.36,13188.0,United Kingdom
507149,85820,PRODUCT 85820,4,2010-03-17 08:00:00,12.76,12470.0,United Kingdom
507149,27981,PRODUCT 27981,1,2010-03-17 08:00:00,14.35,12470.0,United Kingdom
507149,18350,PRODUCT 18350,4,2010-03-17 08:00:00,12.6,12470.0,United Kingdom
507150,33645,PRODUCT 33645,4,2010-01-15 10:00:00,11.44,,United Kingdom
507150,18003,PRODUCT 18003,3,2010-01-15 10:00:00,4.42,12772.0,United Kingdom
507150,33834,PRODUCT 33834,1,2010-01-15 10:00:00,5.45,12772.0,EIRE
507150,47845,PRODUCT 47845,3,2010-01-15 10:00:00,7.05,12772.0,United Kingdom
507150,73385,PRODUCT 73385,1,2010-01-15 10:00:00,4.59,12772.0,United Kingdom
507150,63174,PRODUCT 63174,2,2010-01-15 10:00:00,17.9,,United Kingdom
507151,22040A,PRODUCT 22040A,4,2010-12-26 13:00:00,15.34,12470.0,France
507151,66604,PRODUCT 66604,1,2010-12-26 13:00:00,13.67,12470.0,United Kingdom
507152,61627,PRODUCT 61627,1,2010-01-10 13:00:00,9.88,12091.0,EIRE
507152,90728,PRODUCT 90728,2,2010-01-10 13:00:00,13.42,12091.0,United Kingdom
507152,65118,PRODUCT 65118,1,2010-01-10 13:00:00,18.32,12091.0,United Kingdom
507152,90829,PRODUCT 90829,3,2010-01-10 13:00:00,11.24,12091.0,United Kingdom
507152,20095,PRODUCT 20095,5,2010-01-10 13:00:00,17.09,12091.0,United Kingdom
507152,11847,PRODUCT 11847,4,2010-01-10 13:00:00,11.88,12091.0,United Kingdom
507152,92731,PRODUCT 92731,2,2010-01-10 13:00:00,6.57,,United Kingdom
507153,87628,PRODUCT 87628,2,2010-10-08 12:00:00,14.22,12368.0,United Kingdom
507153,18627,PRODUCT 18627,3,2010-10-08 12:00:00,15.27,12368.0,United Kingdom
507153,44621,PRODUCT 44621,5,2010-10-08 12:00:00,8.07,12368.0,United Kingdom
507153,47845,PRODUCT 47845,4,2010-10-08 12:00:00,20.78,12368.0,United Kingdom
507154,84762,PRODUCT 84762,1,2010-03-26 09:00:00,4.5,12796.0,France
507154,10717,PRODUCT 10717,2,2010-03-26 09:00:00,8.76,12796.0,United Kingdom
507154,27830,PRODUCT 27830,2,2010-03-26 09:00:00,9.1,12796.0,United Kingdom
507155,87430,PRODUCT 87430,1,2010-05-28 16:00:00,21.19,13311.0,United Kingdom
507156,72659,PRODUCT 72659,1,2010-03-01 10:00:00,9.63,12955.0,United Kingdom
507157,78766,PRODUCT 78766,3,2010-09-23 16:00:00,19.13,13423.0,United Kingdom
507157,78778,PRODUCT 78778,4,2010-09-23 16:00:00,9.48,13423.0,United Kingdom
507157,36307,PRODUCT 36307,1,2010-09-23 16:00:00,9.71,13423.0,United Kingdom
507157,16553,PRODUCT 16553,2,2010-09-23 16:00:00,16.07,13423.0,France
507157,65118,PRODUCT 65118,2,2010-09-23 16:00:00,11.83,13423.0,United Kingdom
507157,46294,PRODUCT 46294,4,2010-09-23 16:00:00,15.52,,United Kingdom
507157,77547,PRODUCT 77547,3,2010-09-23 16:00:00,20.27,13423.0,United Kingdom
507158,26929,PRODUCT 26929,1,2010-06-17 12:00:00,7.18,12541.0,Germany
507158,13557,PRODUCT 13557,1,2010-06-17 12:00:00,6.81,12541.0,United Kingdom
507158,88488A,PRODUCT 88488A,3,2010-06-17 12:00:00,9.78,,United Kingdom
507158,35872,PRODUCT 35872,3,2010-06-17 12:00:00,5.44,12541.0,United Kingdom
507159,12933,PRODUCT 12933,3,2010-05-10 13:00:00,9.05,12495.0,United Kingdom
507159,52447,PRODUCT 52447,3,2010-05-10 13:00:00,4.89,12495.0,United Kingdom
507159,98931,PRODUCT 98931,2,2010-05-10 13:00:00,7.66,,EIRE
507159,33834,PRODUCT 33834,1,2010-05-10 13:00:00,3.18,12495.0,EIRE
507160,31377A,PRODUCT 31377A,4,2010-05-12 14:00:00,24.11,,United Kingdom
507161,39420,PRODUCT 39420,1,2010-05-27 14:00:00,8.69,,United Kingdom
507161,66977,PRODUCT 66977,2,2010-05-27 14:00:00,7.56,12415.0,United Kingdom
507161,28981,PRODUCT 28981,2,2010-05-27 14:00:00,4.54,12415.0,France
507161,90728,PRODUCT 90728,1,2010-05-27 14:00:00,10.22,12415.0,United Kingdom
507161,39420,PRODUCT 39420,2,2010-05-27 14:00:00,4.14,12415.0,EIRE
507161,98741,PRODUCT 98741,2,2010-05-27 14:00:00,5.27,12415.0,United Kingdom
507162,56525,PRODUCT 56525,2,2010-06-15 12:00:00,10.43,12564.0,United Kingdom
507162,22040A,PRODUCT 22040A,1,2010-06-15 12:00:00,9.39,12564.0,France
507162,35925,PRODUCT 35925,1,2010-06-15 12:00:00,9.58,12564.0,United Kingdom
507163,85196,PRODUCT 85196,1,2010-01-17 09:00:00,18.9,,United Kingdom
507163,55058,PRODUCT 55058,4,2010-01-17 09:00:00,1.94,12880.0,United Kingdom
507163,34723,PRODUCT 34723,2,2010-01-17 09:00:00,3.96,12880.0,United Kingdom
507163,23511,PRODUCT 23511,1,2010-01-17 09:00:00,9.39,12880.0,United Kingdom
507163,63835,PRODUCT 63835,2,2010-01-17 09:00:00,16.24,,United Kingdom
507164,26263,PRODUCT 26263,1,2010-05-18 16:00:00,9.98,12221.0,Germany
507164,56929,PRODUCT 56929,2,2010-05-18 16:00:00,15.07,,United Kingdom
507164,63835,PRODUCT 63835,5,2010-05-18 16:00:00,18.53,12221.0,Germany
507164,60056,PRODUCT 60056,3,2010-05-18 16:00:00,15.05,12221.0,United Kingdom
507164,77910,PRODUCT 77910,4,2010-05-18 16:00:00,7.13,12221.0,EIRE
507164,10271,PRODUCT 10271,1,2010-05-18 16:00:00,13.19,12221.0,United Kingdom
507164,84471,PRODUCT 84471,2,2010-05-18 16:00:00,14.48,12221.0,United Kingdom
507165,84206,PRODUCT 84206,4,2010-10-11 13:00:00,10.87,12877.0,United Kingdom
507165,73807,PRODUCT 73807,1,2010-10-11 13:00:00,0.5,12877.0,United Kingdom
507165,62238,PRODUCT 62238,2,2010-10-11 13:00:00,13.68,12877.0,United Kingdom
507166,42853,PRODUCT 42853,1,2010-09-04 10:00:00,4.66,12043.0,United Kingdom
507166,12391,PRODUCT 12391,2,2010-09-04 10:00:00,8.99,12043.0,France
507166,47845,PRODUCT 47845,1,2010-09-04 10:00:00,19.9,12043.0,United Kingdom
507166,34723,PRODUCT 34723,2,2010-09-04 10:00:00,3.97,12043.0,United Kingdom
507166,99549,PRODUCT 99549,4,2010-09-04 10:00:00,14.86,12043.0,United Kingdom
507167,15518,PRODUCT 15518,1,2010-03-22 14:00:00,12.72,12630.0,United Kingdom
507167,78766,PRODUCT 78766,1,2010-03-22 14:00:00,2.41,12630.0,United Kingdom
507167,65391,PRODUCT 65391,1,2010-03-22 14:00:00,11.79,,United Kingdom
507167,23965,PRODUCT 23965,3,2010-03-22 14:00:00,15.69,12630.0,United Kingdom
507167,99132,PRODUCT 99132,2,2010-03-22 14:00:00,9.69,,United Kingdom
507167,53743,PRODUCT 53743,3,2010-03-22 14:00:00,4.23,12630.0,United Kingdom
507167,54533,PRODUCT 54533,5,2010-03-22 14:00:00,11.41,12630.0,United Kingdom
507168,23308,PRODUCT 23308,2,2010-11-25 09:00:00,11.78,12956.0,United Kingdom
507168,35872,PRODUCT 35872,3,2010-11-25 09:00:00,15.7,12956.0,United Kingdom
507168,99777,PRODUCT 99777,4,2010-11-25 09:00:00,25.83,12956.0,United Kingdom
507168,37631,PRODUCT 37631,3,2010-11-25 09:00:00,7.9,12956.0,United Kingdom
507168,97485,PRODUCT 97485,4,2010-11-25 09:00:00,10.31,,United Kingdom
507169,18422,PRODUCT 18422,3,2010-12-23 11:00:00,12.0,13321.0,United Kingdom
507169,22040A,PRODUCT 22040A,3,2010-12-23 11:00:00,15.82,,Germany
507169,88488A,PRODUCT 88488A,5,2010-12-23 11:00:00,15.93,,EIRE
507169,50164,PRODUCT 50164,3,2010-12-23 11:00:00,17.86,13321.0,United Kingdom
507170,40511,PRODUCT 40511,2,2010-04-16 11:00:00,8.45,,United Kingdom
507171,56525,PRODUCT 56525,2,2010-12-18 10:00:00,6.71,12139.0,United Kingdom
507172,61690A,PRODUCT 61690A,3,2010-11-16 10:00:00,4.57,12492.0,United Kingdom
507172,89947,PRODUCT 89947,2,2010-11-16 10:00:00,12.21,12492.0,United Kingdom
507172,37492,PRODUCT 37492,4,2010-11-16 10:00:00,17.62,12492.0,United Kingdom
507172,12682,PRODUCT 12682,4,2010-11-16 10:00:00,12.06,12492.0,United Kingdom
507172,36368,PRODUCT 36368,1,2010-11-16 10:00:00,18.67,12492.0,United Kingdom
507172,42853,PRODUCT 42853,4,2010-11-16 10:00:00,11.76,12492.0,United Kingdom
507173,13662A,PRODUCT 13662A,1,2010-11-29 11:00:00,10.16,12289.0,United Kingdom
507173,12391,PRODUCT 12391,2,2010-11-29 11:00:00,13.37,12289.0,United Kingdom
507173,36307,PRODUCT 36307,1,2010-11-29 11:00:00,7.05,,United Kingdom
507174,28981,PRODUCT 28981,1,2010-08-22 14:00:00,6.52,,United Kingdom
507175,75136,PRODUCT 75136,5,2010-09-13 15:00:00,8.35,,United Kingdom
507175,98803,PRODUCT 98803,3,2010-09-13 15:00:00,15.07,13253.0,United Kingdom
507175,52987,PRODUCT 52987,1,2010-09-13 15:00:00,6.6,,United Kingdom
507175,47819,PRODUCT 47819,5,2010-09-13 15:00:00,6.79,,United Kingdom
507175,92731,PRODUCT 92731,3,2010-09-13 15:00:00,23.03,13253.0,United Kingdom
507176,28806,PRODUCT 28806,3,2010-07-28 10:00:00,19.29,12310.0,United Kingdom
507176,18913,PRODUCT 18913,3,2010-07-28 10:00:00,13.76,12310.0,United Kingdom
507176,79112,PRODUCT 79112,4,2010-07-28 10:00:00,5.85,12310.0,EIRE
507177,34758,PRODUCT 34758,1,2010-01-02 08:00:00,7.03,13336.0,United Kingdom
507177,62876,PRODUCT 62876,1,2010-01-02 08:00:00,8.47,13336.0,United Kingdom
507177,34723,PRODUCT 34723,1,2010-01-02 08:00:00,8.62,13336.0,United Kingdom
507177,33645,PRODUCT 33645,2,2010-01-02 08:00:00,13.8,13336.0,United Kingdom
507177,18913,PRODUCT 18913,2,2010-01-02 08:00:00,5.76,13336.0,United Kingdom
507177,73339,PRODUCT 73339,1,2010-01-02 08:00:00,11.49,13336.0,United Kingdom
507178,72446A,PRODUCT 72446A,4,2010-12-30 14:00:00,14.79,12135.0,United Kingdom
507178,99777,PRODUCT 99777,4,2010-12-30 14:00:00,5.14,12135.0,United Kingdom
507179,15518,PRODUCT 15518,3,2010-05-11 08:00:00,0.98,13380.0,United Kingdom
507179,90829,PRODUCT 90829,1,2010-05-11 08:00:00,6.47,13380.0,United Kingdom
507179,97040A,PRODUCT 97040A,4,2010-05-11 08:00:00,8.72,13380.0,United Kingdom
507179,54533,PRODUCT 54533,4,2010-05-11 08:00:00,7.41,13380.0,United Kingdom
507179,68807,PRODUCT 68807,3,2010-05-11 08:00:00,4.72,13380.0,United Kingdom
507180,68807,PRODUCT 68807,1,2010-10-28 18:00:00,17.52,12414.0,Germany
507180,66604,PRODUCT 66604,4,2010-10-28 18:00:00,9.18,,United Kingdom
507180,13885,PRODUCT 13885,2,2010-10-28 18:00:00,5.18,12414.0,United Kingdom
507180,35925,PRODUCT 35925,5,2010-10-28 18:00:00,12.4,12414.0,United Kingdom
507180,59344,PRODUCT 59344,4,2010-10-28 18:00:00,2.6,12414.0,United Kingdom
507180,93392,PRODUCT 93392,1,2010-10-28 18:00:00,9.27,12414.0,United Kingdom
507181,41646,PRODUCT 41646,4,2010-01-05 16:00:00,22.05,,United Kingdom
507181,29464,PRODUCT 29464,1,2010-01-05 16:00:00,13.22,,Germany
507181,53743,PRODUCT 53743,2,2010-01-05 16:00:00,19.14,13084.0,United Kingdom
507181,92065,PRODUCT 92065,2,2010-01-05 16:00:00,0.88,13084.0,United Kingdom
507181,64946,PRODUCT 64946,2,2010-01-05 16:00:00,8.49,13084.0,United Kingdom
507181,17086,PRODUCT 17086,3,2010-01-05 16:00:00,16.04,13084.0,EIRE
507181,43261,PRODUCT 43261,1,2010-01-05 16:00:00,12.5,13084.0,United Kingdom
507182,79466,PRODUCT 79466,6,2010-03-01 08:00:00,5.5,12501.0,United Kingdom
507182,18804A,PRODUCT 18804A,4,2010-03-01 08:00:00,9.03,12501.0,United Kingdom
507182,39420,PRODUCT 39420,4,2010-03-01 08:00:00,6.0,,United Kingdom
507183,24845,PRODUCT 24845,1,2010-05-23 16:00:00,2.69,13372.0,United Kingdom
507184,62807,PRODUCT 62807,3,2010-10-22 13:00:00,10.89,12740.0,United Kingdom
507184,82041,PRODUCT 82041,2,2010-10-22 13:00:00,3.7,12740.0,United Kingdom
507184,38181,PRODUCT 38181,3,2010-10-22 13:00:00,11.05,,France
507184,48618,PRODUCT 48618,1,2010-10-22 13:00:00,4.27,12740.0,United Kingdom
507184,85196,PRODUCT 85196,2,2010-10-22 13:00:00,12.33,,France
507185,25328,PRODUCT 25328,2,2010-10-07 13:00:00,17.47,12087.0,United Kingdom
507185,85838,PRODUCT 85838,3,2010-10-07 13:00:00,1.1,12087.0,United Kingdom
507185,79466,PRODUCT 79466,2,2010-10-07 13:00:00,8.53,12087.0,United Kingdom
507185,21390,PRODUCT 21390,2,2010-10-07 13:00:00,12.26,12087.0,United Kingdom
507185,33698,PRODUCT 33698,5,2010-10-07 13:00:00,12.42,,United Kingdom
507185,88213,PRODUCT 88213,1,2010-10-07 13:00:00,3.02,,United Kingdom
507185,37686,PRODUCT 37686,3,2010-10-07 13:00:00,13.77,,United Kingdom
507186,99777,PRODUCT 99777,2,2010-11-19 10:00:00,10.53,12090.0,Germany
507187,86825,PRODUCT 86825,3,2010-06-03 17:00:00,11.96,12228.0,United Kingdom
507187,26929,PRODUCT 26929,1,2010-06-03 17:00:00,9.0,12228.0,United Kingdom
507187,18422,PRODUCT 18422,4,2010-06-03 17:00:00,9.42,,Germany
507188,26263,PRODUCT 26263,4,2010-08-13 11:00:00,9.57,,France
507188,72249,PRODUCT 72249,1,2010-08-13 11:00:00,12.98,,United Kingdom
507188,62876,PRODUCT 62876,1,2010-08-13 11:00:00,9.71,13289.0,United Kingdom
507188,79466,PRODUCT 79466,3,2010-08-13 11:00:00,16.94,13289.0,United Kingdom
507189,39826,PRODUCT 39826,2,2010-11-02 10:00:00,10.5,12445.0,EIRE
507189,60416,PRODUCT 60416,4,2010-11-02 10:00:00,11.89,12445.0,United Kingdom
507190,35925,PRODUCT 35925,2,2010-05-01 11:00:00,10.36,12954.0,United Kingdom
507191,56977,PRODUCT 56977,3,2010-03-27 14:00:00,15.18,13261.0,United Kingdom
507191,85820,PRODUCT 85820,1,2010-03-27 14:00:00,13.08,13261.0,EIRE
507191,54819,PRODUCT 54819,2,2010-03-27 14:00:00,10.96,13261.0,France
507191,90035,PRODUCT 90035,3,2010-03-27 14:00:00,1.36,13261.0,EIRE
507191,37631,PRODUCT 37631,3,2010-03-27 14:00:00,11.44,,EIRE
507192,20095,PRODUCT 20095,3,2010-03-20 14:00:00,3.53,12558.0,United Kingdom
507192,61627,PRODUCT 61627,3,2010-03-20 14:00:00,8.22,,United Kingdom
507192,56525,PRODUCT 56525,2,2010-03-20 14:00:00,7.0,,United Kingdom
507192,72349,PRODUCT 72349,3,2010-03-20 14:00:00,4.59,12558.0,United Kingdom
507193,15284,PRODUCT 15284,18,2010-09-25 13:00:00,24.11,12354.0,United Kingdom
507193,18350,PRODUCT 18350,13,2010-09-25 13:00:00,20.23,12354.0,United Kingdom
507194,58050,PRODUCT 58050,5,2010-12-18 10:00:00,10.52,12366.0,United Kingdom
507194,23965,PRODUCT 23965,3,2010-12-18 10:00:00,16.65,12366.0,United Kingdom
507194,37492,PRODUCT 37492,6,2010-12-18 10:00:00,15.26,12366.0,United Kingdom
507194,49251,PRODUCT 49251,2,2010-12-18 10:00:00,19.53,12366.0,United Kingdom
507195,28392,PRODUCT 28392,26,2010-12-24 13:00:00,26.87,13181.0,United Kingdom
507195,33645,PRODUCT 33645,17,2010-12-24 13:00:00,39.08,13181.0,United Kingdom
507195,72349,PRODUCT 72349,4,2010-12-24 13:00:00,45.25,13181.0,United Kingdom
507195,31377A,PRODUCT 31377A,24,2010-12-24 13:00:00,34.89,,United Kingdom
507195,75136,PRODUCT 75136,9,2010-12-24 13:00:00,49.63,13181.0,United Kingdom
507195,44621,PRODUCT 44621,5,2010-12-24 13:00:00,29.45,13181.0,United Kingdom
507195,26263,PRODUCT 26263,6,2010-12-24 13:00:00,5.87,13181.0,United Kingdom
507196,88241,PRODUCT 88241,2,2010-02-05 12:00:00,5.65,,United Kingdom
507196,37686,PRODUCT 37686,1,2010-02-05 12:00:00,12.5,,EIRE
507196,72773,PRODUCT 72773,1,2010-02-05 12:00:00,11.93,,United Kingdom
507196,85196,PRODUCT 85196,1,2010-02-05 12:00:00,6.85,12564.0,United Kingdom
507196,89947,PRODUCT 89947,2,2010-02-05 12:00:00,13.46,,EIRE
507196,41485,PRODUCT 41485,2,2010-02-05 12:00:00,1.45,12564.0,United Kingdom
507196,68355,PRODUCT 68355,3,2010-02-05 12:00:00,6.14,12564.0,United Kingdom
507197,85196,PRODUCT 85196,4,2010-01-10 18:00:00,9.01,,United Kingdom
507198,40511,PRODUCT 40511,2,2010-01-11 11:00:00,13.22,12697.0,United Kingdom
507198,18842,PRODUCT 18842,2,2010-01-11 11:00:00,14.75,,United Kingdom
507198,89947,PRODUCT 89947,3,2010-01-11 11:00:00,7.75,12697.0,United Kingdom
507198,40511,PRODUCT 40511,3,2010-01-11 11:00:00,10.64,12697.0,EIRE
507198,51253,PRODUCT 51253,1,2010-01-11 11:00:00,6.61,,United Kingdom
507199,78687,PRODUCT 78687,2,2010-07-03 15:00:00,16.94,13423.0,United Kingdom
C507200,60056,PRODUCT 60056,-4,2010-04-15 12:00:00,2.31,,United Kingdom
507201,28806,PRODUCT 28806,2,2010-05-06 18:00:00,6.8,12291.0,France
507201,39217,PRODUCT 39217,2,2010-05-06 18:00:00,6.1,12291.0,United Kingdom
507201,48361,PRODUCT 48361,1,2010-05-06 18:00:00,11.87,,United Kingdom
507201,72659,PRODUCT 72659,1,2010-05-06 18:00:00,14.04,12291.0,EIRE
507202,96957,PRODUCT 96957,2,2010-10-30 14:00:00,8.7,13271.0,France
507203,29318,PRODUCT 29318,4,2010-05-16 16:00:00,9.71,12077.0,United Kingdom
507204,27830,PRODUCT 27830,3,2010-12-23 17:00:00,12.89,,United Kingdom
507204,28981,PRODUCT 28981,1,2010-12-23 17:00:00,13.87,,United Kingdom
507204,65599,PRODUCT 65599,3,2010-12-23 17:00:00,11.98,12822.0,United Kingdom
507204,45295,PRODUCT 45295,4,2010-12-23 17:00:00,10.88,12822.0,EIRE
507205,95397,PRODUCT 95397,1,2010-07-10 12:00:00,8.65,12171.0,United Kingdom
507205,73735,PRODUCT 73735,1,2010-07-10 12:00:00,7.11,12171.0,United Kingdom
507205,50164,PRODUCT 50164,2,2010-07-10 12:00:00,12.39,12171.0,United Kingdom
507205,75108,PRODUCT 75108,1,2010-07-10 12:00:00,9.2,12171.0,United Kingdom
507206,37847,PRODUCT 37847,1,2010-10-20 12:00:00,11.59,12085.0,United Kingdom
507207,73385,PRODUCT 73385,4,2010-06-25 10:00:00,5.18,13498.0,United Kingdom
507207,57222,PRODUCT 57222,3,2010-06-25 10:00:00,7.49,13498.0,United Kingdom
507208,96957,PRODUCT 96957,2,2010-12-04 11:00:00,9.4,,United Kingdom
507208,72077,PRODUCT 72077,1,2010-12-04 11:00:00,7.3,,United Kingdom
507208,88241,PRODUCT 88241,2,2010-12-04 11:00:00,9.43,12705.0,United Kingdom
507208,37074,PRODUCT 37074,4,2010-12-04 11:00:00,4.6,12705.0,United Kingdom
507209,89782,PRODUCT 89782,3,2010-01-26 15:00:00,1.4,12037.0,United Kingdom
507209,11847,PRODUCT 11847,2,2010-01-26 15:00:00,9.52,12037.0,United Kingdom
507209,31123,PRODUCT 31123,2,2010-01-26 15:00:00,6.1,12037.0,United Kingdom
507209,75136,PRODUCT 75136,2,2010-01-26 15:00:00,8.01,12037.0,United Kingdom
507209,56977,PRODUCT 56977,1,2010-01-26 15:00:00,14.41,12037.0,United Kingdom
507209,47671,PRODUCT 47671,2,2010-01-26 15:00:00,6.75,12037.0,United Kingdom
507210,33834,PRODUCT 33834,2,2010-04-25 16:00:00,10.22,13248.0,United Kingdom
507210,66604,PRODUCT 66604,4,2010-04-25 16:00:00,14.41,13248.0,United Kingdom
507210,29077A,PRODUCT 29077A,2,2010-04-25 16:00:00,13.09,13248.0,United Kingdom
507210,64946,PRODUCT 64946,1,2010-04-25 16:00:00,9.0,,Germany
507211,85838,PRODUCT 85838,1,2010-02-19 11:00:00,14.68,12795.0,United Kingdom
507211,73807,PRODUCT 73807,2,2010-02-19 11:00:00,11.45,12795.0,United Kingdom
507211,29318,PRODUCT 29318,2,2010-02-19 11:00:00,14.81,12795.0,United Kingdom
507211,60003,PRODUCT 60003,4,2010-02-19 11:00:00,11.46,12795.0,Germany
507211,52329,PRODUCT 52329,4,2010-02-19 11:00:00,16.6,12795.0,United Kingdom
507211,36349,PRODUCT 36349,4,2010-02-19 11:00:00,14.68,12795.0,United Kingdom
507212,72469,PRODUCT 72469,5,2010-01-15 09:00:00,19.8,12453.0,United Kingdom
507212,16222,PRODUCT 16222,4,2010-01-15 09:00:00,13.51,12453.0,United Kingdom
507212,78084,PRODUCT 78084,3,2010-01-15 09:00:00,12.16,12453.0,United Kingdom
507213,85838,PRODUCT 85838,3,2010-06-21 18:00:00,8.83,12674.0,United Kingdom
507214,72249,PRODUCT 72249,4,2010-07-27 18:00:00,8.17,12526.0,United Kingdom
507214,84762,PRODUCT 84762,3,2010-07-27 18:00:00,13.45,12526.0,EIRE
507215,47671,PRODUCT 47671,1,2010-08-28 18:00:00,8.47,12950.0,United Kingdom
507215,47819,PRODUCT 47819,2,2010-08-28 18:00:00,9.58,12950.0,France
507215,55058,PRODUCT 55058,2,2010-08-28 18:00:00,9.92,12950.0,United Kingdom
507215,99132,PRODUCT 99132,3,2010-08-28 18:00:00,14.3,12950.0,United Kingdom
507215,64584,PRODUCT 64584,1,2010-08-28 18:00:00,7.58,12950.0,EIRE
507215,88509,PRODUCT 88509,1,2010-08-28 18:00:00,6.49,12950.0,United Kingdom
507215,39217,PRODUCT 39217,2,2010-08-28 18:00:00,0.5,12950.0,United Kingdom
507216,36086,PRODUCT 36086,10,2010-03-08 09:00:00,29.95,12757.0,United Kingdom
507216,81429,PRODUCT 81429,11,2010-03-08 09:00:00,9.88,12757.0,United Kingdom
507216,52447,PRODUCT 52447,5,2010-03-08 09:00:00,21.95,12757.0,Germany
507216,56953,PRODUCT 56953,9,2010-03-08 09:00:00,41.67,12757.0,United Kingdom
507216,88509,PRODUCT 88509,4,2010-03-08 09:00:00,28.33,12757.0,United Kingdom
507216,84471,PRODUCT 84471,3,2010-03-08 09:00:00,36.15,12757.0,United Kingdom
507216,12521,PRODUCT 12521,1,2010-03-08 09:00:00,14.76,12757.0,United Kingdom
507217,62238,PRODUCT 62238,2,2010-02-12 12:00:00,10.68,12932.0,United Kingdom
507217,57222,PRODUCT 57222,3,2010-02-12 12:00:00,6.87,12932.0,United Kingdom
507218,75653,PRODUCT 75653,3,2010-04-02 12:00:00,17.06,12501.0,United Kingdom
507218,52987,PRODUCT 52987,2,2010-04-02 12:00:00,14.48,,United Kingdom
507218,36920,PRODUCT 36920,1,2010-04-02 12:00:00,15.9,,EIRE
507218,16781,PRODUCT 16781,1,2010-04-02 12:00:00,4.9,12501.0,France
507219,46294,PRODUCT 46294,1,2010-04-03 10:00:00,7.18,,United Kingdom
507219,39217,PRODUCT 39217,1,2010-04-03 10:00:00,4.33,,United Kingdom
507219,72349,PRODUCT 72349,1,2010-04-03 10:00:00,9.21,12672.0,United Kingdom
507219,35652,PRODUCT 35652,1,2010-04-03 10:00:00,10.08,12672.0,United Kingdom
507219,49251,PRODUCT 49251,3,2010-04-03 10:00:00,9.06,,United Kingdom
507220,21008,PRODUCT 21008,1,2010-01-15 08:00:00,18.51,,United Kingdom
507220,79112,PRODUCT 79112,3,2010-01-15 08:00:00,9.53,12921.0,United Kingdom
507220,40511,PRODUCT 40511,1,2010-01-15 08:00:00,14.84,,United Kingdom
507220,78687,PRODUCT 78687,3,2010-01-15 08:00:00,4.96,,United Kingdom
507220,77910,PRODUCT 77910,3,2010-01-15 08:00:00,24.57,12921.0,Germany
507220,75562,PRODUCT 75562,2,2010-01-15 08:00:00,14.56,12921.0,United Kingdom
507220,34758,PRODUCT 34758,1,2010-01-15 08:00:00,21.77,12921.0,United Kingdom
507221,84892,PRODUCT 84892,1,2010-01-10 11:00:00,8.53,13454.0,United Kingdom
507221,77126,PRODUCT 77126,1,2010-01-10 11:00:00,11.88,13454.0,United Kingdom
507221,28981,PRODUCT 28981,3,2010-01-10 11:00:00,11.23,13454.0,United Kingdom
507221,50679A,PRODUCT 50679A,1,2010-01-10 11:00:00,21.3,13454.0,United Kingdom
507221,28392,PRODUCT 28392,3,2010-01-10 11:00:00,6.35,,United Kingdom
507221,74018,PRODUCT 74018,6,2010-01-10 11:00:00,12.72,13454.0,United Kingdom
507221,18003,PRODUCT 18003,5,2010-01-10 11:00:00,18.49,13454.0,United Kingdom
507222,38131,PRODUCT 38131,2,2010-01-30 08:00:00,21.59,13229.0,United Kingdom
507222,34723,PRODUCT 34723,5,2010-01-30 08:00:00,43.44,13229.0,Germany
507222,87628,PRODUCT 87628,8,2010-01-30 08:00:00,32.16,13229.0,United Kingdom
507222,23511,PRODUCT 23511,4,2010-01-30 08:00:00,37.39,13229.0,United Kingdom
507222,36307,PRODUCT 36307,5,2010-01-30 08:00:00,19.25,13229.0,United Kingdom
507223,37631,PRODUCT 37631,4,2010-08-23 14:00:00,12.84,13141.0,France
507224,72077,PRODUCT 72077,1,2010-05-24 13:00:00,1.56,13456.0,United Kingdom
